station_id,date,n,fails,defect_rate,fpy,rolling_fpy,pbar,ucl,lcl,out_of_control
S2,2026-04-21,154,7,0.045454545454545456,0.9545454545454546,0.9742222552988596,0.022312925170068026,0.05801875128564961,0.0,False
S2,2026-04-22,195,4,0.020512820512820513,0.9794871794871794,0.974776172925948,0.022312925170068026,0.05404380690556081,0.0,False
S2,2026-04-23,183,3,0.01639344262295082,0.9836065573770492,0.9762437763607645,0.022312925170068026,0.05506764592137671,0.0,False
S2,2026-04-24,203,7,0.034482758620689655,0.9655172413793104,0.9749619828551851,0.022312925170068026,0.05341228341220768,0.0,False
S2,2026-04-25,207,2,0.00966183574879227,0.9903381642512077,0.9766212342831692,0.022312925170068026,0.05311034074516696,0.0,False
S2,2026-04-26,172,4,0.023255813953488372,0.9767441860465116,0.976170475505894,0.022312925170068026,0.056098804192245354,0.0,False
S2,2026-04-27,160,4,0.025,0.975,0.9750341118695304,0.022312925170068026,0.0573428701157683,0.0,False
S2,2026-04-28,169,7,0.04142011834319527,0.9585798816568047,0.9756104585997232,0.022312925170068026,0.05639735973582686,0.0,False
S2,2026-04-29,195,6,0.03076923076923077,0.9692307692307692,0.9741452571345218,0.022312925170068026,0.05404380690556081,0.0,False
S2,2026-04-30,178,7,0.03932584269662921,0.9606741573033708,0.9708691999811393,0.022312925170068026,0.05552449812117281,0.0,False
S2,2026-05-01,191,10,0.05235602094240838,0.9476439790575917,0.9683158767923222,0.022312925170068026,0.054374345843862644,0.0,False
S2,2026-05-02,160,3,0.01875,0.98125,0.9670175676135783,0.022312925170068026,0.0573428701157683,0.0,False
S2,2026-05-03,156,2,0.01282051282051282,0.9871794871794872,0.968508324918289,0.022312925170068026,0.057789129443352204,0.0,False
S2,2026-05-04,152,0,0.0,1.0,0.9720797534897176,0.022312925170068026,0.058252890359091265,0.0,False
S2,2026-05-05,180,6,0.03333333333333333,0.9666666666666667,0.9732350084911265,0.022312925170068026,0.055339473990996146,0.0,False
S2,2026-05-06,151,4,0.026490066225165563,0.9735099337748344,0.9738463177117074,0.022312925170068026,0.05837170048542994,0.0,False
S2,2026-05-07,175,3,0.017142857142857144,0.9828571428571429,0.9770153156479603,0.022312925170068026,0.05580795907607579,0.0,False
S2,2026-05-08,193,2,0.010362694300518135,0.9896373056994818,0.9830143623110875,0.022312925170068026,0.05420779188260341,0.0,False
S2,2026-05-09,188,13,0.06914893617021277,0.9308510638297872,0.9758145142867715,0.022312925170068026,0.054629142598010244,0.0,True
S2,2026-05-10,173,5,0.028901734104046242,0.9710982658959537,0.9735171969605523,0.022312925170068026,0.05600101562528846,0.0,False
S2,2026-05-11,160,5,0.03125,0.96875,0.9690529112462666,0.022312925170068026,0.0573428701157683,0.0,False
S2,2026-05-12,194,5,0.02577319587628866,0.9742268041237113,0.9701329308829874,0.022312925170068026,0.05412548241193472,0.0,False
S2,2026-05-13,207,10,0.04830917874396135,0.9516908212560387,0.9670159148088737,0.022312925170068026,0.05311034074516696,0.0,False
S2,2026-05-14,165,3,0.01818181818181818,0.9818181818181818,0.9668674918033079,0.022312925170068026,0.056808030388389524,0.0,False
S2,2026-05-15,153,3,0.0196078431372549,0.9803921568627451,0.9655467562552025,0.022312925170068026,0.058135246949538706,0.0,False
S2,2026-05-16,171,3,0.017543859649122806,0.9824561403508771,0.9729189100439297,0.022312925170068026,0.05619744930442375,0.0,False
S2,2026-05-17,182,3,0.016483516483516484,0.9835164835164835,0.9746929411325768,0.022312925170068026,0.055157508149911404,0.0,False
S2,2026-05-18,151,4,0.026490066225165563,0.9735099337748344,0.9753729316718388,0.022312925170068026,0.05837170048542994,0.0,False
S2,2026-05-19,192,2,0.010416666666666666,0.9895833333333334,0.9775667215589277,0.022312925170068026,0.05429074356160823,0.0,False
S2,2026-05-20,172,6,0.03488372093023256,0.9651162790697675,0.9794846441037462,0.022312925170068026,0.056098804192245354,0.0,False
S2,2026-05-21,191,6,0.031413612565445025,0.9685863874345549,0.9775943877632279,0.022312925170068026,0.054374345843862644,0.0,False
S2,2026-05-22,165,4,0.024242424242424242,0.9757575757575757,0.9769323047482039,0.022312925170068026,0.056808030388389524,0.0,False
S2,2026-05-23,154,4,0.025974025974025976,0.974025974025974,0.9757279952732176,0.022312925170068026,0.05801875128564961,0.0,False
S2,2026-05-24,190,2,0.010526315789473684,0.9894736842105263,0.9765790239437953,0.022312925170068026,0.054458607278720844,0.0,False
S2,2026-05-25,196,3,0.015306122448979591,0.9846938775510204,0.978176730197536,0.022312925170068026,0.05396275726684409,0.0,False
S2,2026-05-26,172,3,0.01744186046511628,0.9825581395348837,0.9771731310834718,0.022312925170068026,0.056098804192245354,0.0,False
S2,2026-05-27,167,2,0.011976047904191617,0.9880239520958084,0.9804456558014777,0.022312925170068026,0.05660085070527393,0.0,False
S2,2026-05-28,153,5,0.032679738562091505,0.9673202614379085,0.9802647806590995,0.022312925170068026,0.058135246949538706,0.0,False
S2,2026-05-29,156,2,0.01282051282051282,0.9871794871794872,0.9818964822908012,0.022312925170068026,0.057789129443352204,0.0,False
S2,2026-05-30,193,1,0.0051813471502590676,0.9948186528497409,0.9848668649799108,0.022312925170068026,0.05420779188260341,0.0,False
S3,2026-04-01,188,1,0.005319148936170213,0.9946808510638298,0.9946808510638298,0.023634453781512604,0.05687141710195067,0.0,False
S3,2026-04-02,197,6,0.030456852791878174,0.9695431472081218,0.9821119991359758,0.023634453781512604,0.05610332191525874,0.0,False
S3,2026-04-03,180,5,0.027777777777777776,0.9722222222222222,0.9788154068313912,0.023634453781512604,0.057601987086097844,0.0,False
S3,2026-04-04,201,4,0.01990049751243781,0.9800995024875622,0.979136430745434,0.023634453781512604,0.055778625075503206,0.0,False
S3,2026-04-05,161,4,0.024844720496894408,0.9751552795031055,0.9783402004969683,0.023634453781512604,0.05955040098122519,0.0,False
S3,2026-04-06,162,3,0.018518518518518517,0.9814814814814815,0.9788637473277205,0.023634453781512604,0.059439377694884374,0.0,False
S3,2026-04-07,186,2,0.010752688172043012,0.989247311827957,0.9803471136848971,0.023634453781512604,0.05704963266001091,0.0,False
S3,2026-04-08,206,4,0.019417475728155338,0.9805825242718447,0.9783330670003278,0.023634453781512604,0.055386129632373646,0.0,False
S3,2026-04-09,179,4,0.0223463687150838,0.9776536312849162,0.979491707582727,0.023634453781512604,0.05769673631702134,0.0,False
S3,2026-04-10,183,8,0.04371584699453552,0.9562841530054644,0.9772148405517616,0.023634453781512604,0.05732241415651374,0.0,False
S3,2026-04-11,178,6,0.033707865168539325,0.9662921348314607,0.9752423594580328,0.023634453781512604,0.05779228287927939,0.0,False
S3,2026-04-12,199,5,0.02512562814070352,0.9748743718592965,0.9752022297946316,0.023634453781512604,0.05593974975069666,0.0,False
S3,2026-04-13,205,6,0.02926829268292683,0.9707317073170731,0.9736665477711447,0.023634453781512604,0.05546347853103415,0.0,False
S3,2026-04-14,158,2,0.012658227848101266,0.9873417721518988,0.9733943278174221,0.023634453781512604,0.0598897718011729,0.0,False
S3,2026-04-15,153,3,0.0196078431372549,0.9803921568627451,0.973367132473265,0.023634453781512604,0.06047741653518324,0.0,False
S3,2026-04-16,202,4,0.019801980198019802,0.9801980198019802,0.9737306165471313,0.023634453781512604,0.0556989615793121,0.0,False
S3,2026-04-17,184,2,0.010869565217391304,0.9891304347826086,0.9784229425152947,0.023634453781512604,0.05723074606720947,0.0,False
S3,2026-04-18,168,5,0.02976190476190476,0.9702380952380952,0.9789866511448139,0.023634453781512604,0.058794191085475594,0.0,False
S3,2026-04-19,161,5,0.031055900621118012,0.968944099378882,0.9781394693618976,0.023634453781512604,0.05955040098122519,0.0,False
S3,2026-04-20,170,6,0.03529411764705882,0.9647058823529412,0.9772786372241644,0.023634453781512604,0.0585867571966171,0.0,False
S3,2026-04-21,187,5,0.026737967914438502,0.9732620320855615,0.9752672457861162,0.023634453781512604,0.05696016749577569,0.0,False
S3,2026-04-22,157,5,0.03184713375796178,0.9681528662420382,0.9735187756974438,0.023634453781512604,0.060005051322672344,0.0,False
S3,2026-04-23,153,9,0.058823529411764705,0.9411764705882353,0.9679442686669087,0.023634453781512604,0.06047741653518324,0.0,False
S3,2026-04-24,161,3,0.018633540372670808,0.9813664596273292,0.9668351293590118,0.023634453781512604,0.05955040098122519,0.0,False
S3,2026-04-25,209,8,0.03827751196172249,0.9617224880382775,0.9656186140447521,0.023634453781512604,0.05515742310765836,0.0,False
S3,2026-04-26,196,3,0.015306122448979591,0.9846938775510204,0.9678685823550576,0.023634453781512604,0.05618604528024432,0.0,False
S3,2026-04-27,154,8,0.05194805194805195,0.948051948051948,0.9654894488834872,0.023634453781512604,0.060357601704864504,0.0,False
S3,2026-04-28,158,5,0.03164556962025317,0.9683544303797469,0.9647883629255137,0.023634453781512604,0.0598897718011729,0.0,False
S3,2026-04-29,179,4,0.0223463687150838,0.9776536312849162,0.9661456150744961,0.023634453781512604,0.05769673631702134,0.0,False
S3,2026-04-30,150,0,0.0,1.0,0.9745489764190342,0.023634453781512604,0.06084402220897127,0.0,False
S3,2026-05-01,150,2,0.013333333333333334,0.9866666666666667,0.9753061488532252,0.023634453781512604,0.06084402220897127,0.0,False
S3,2026-05-02,156,5,0.03205128205128205,0.967948717948718,0.9761956102690024,0.023634453781512604,0.06012143753227755,0.0,False
S3,2026-05-03,186,2,0.010752688172043012,0.989247311827957,0.9768461008799934,0.023634453781512604,0.05704963266001091,0.0,False
S3,2026-05-04,171,2,0.011695906432748537,0.9883040935672515,0.9825964073821795,0.023634453781512604,0.05848440762574856,0.0,False
S3,2026-05-05,181,6,0.03314917127071823,0.9668508287292817,0.9823816071463988,0.023634453781512604,0.05750802415836343,0.0,False
S3,2026-05-06,156,4,0.02564102564102564,0.9743589743589743,0.9819109418712643,0.023634453781512604,0.06012143753227755,0.0,False
S3,2026-05-07,186,5,0.026881720430107527,0.9731182795698925,0.9780706960955345,0.023634453781512604,0.05704963266001091,0.0,False
S3,2026-05-08,151,3,0.019867549668874173,0.9801324503311258,0.9771372366190286,0.023634453781512604,0.06072060704833436,0.0,False
S3,2026-05-09,167,6,0.03592814371257485,0.9640718562874252,0.9765833992388441,0.023634453781512604,0.05889930264226363,0.0,False
S3,2026-05-10,173,7,0.04046242774566474,0.9595375722543352,0.9723391507283266,0.023634453781512604,0.0582823772054843,0.0,False
S3,2026-05-11,155,5,0.03225806451612903,0.967741935483871,0.9694016995735579,0.023634453781512604,0.06023894825116,0.0,False
S3,2026-05-12,166,3,0.018072289156626505,0.9819277108433735,0.9715555398755712,0.023634453781512604,0.05900536257755838,0.0,False
S3,2026-05-13,180,13,0.07222222222222222,0.9277777777777778,0.9649010832211145,0.023634453781512604,0.057601987086097844,0.0,True
S3,2026-05-14,157,5,0.03184713375796178,0.9681528662420382,0.9641917384599924,0.023634453781512604,0.060005051322672344,0.0,False
S3,2026-05-15,197,7,0.03553299492385787,0.9644670050761421,0.9619538177092805,0.023634453781512604,0.05610332191525874,0.0,False
S3,2026-05-16,199,12,0.06030150753768844,0.9396984924623115,0.958471908591407,0.023634453781512604,0.05593974975069666,0.0,True
S3,2026-05-17,185,5,0.02702702702702703,0.972972972972973,0.9603912515512124,0.023634453781512604,0.05713982224072146,0.0,False
S3,2026-05-18,200,7,0.035,0.965,0.9599995464820881,0.023634453781512604,0.0558588853035472,0.0,False
S3,2026-05-19,181,9,0.049723756906077346,0.9502762430939227,0.9554779082321664,0.023634453781512604,0.05750802415836343,0.0,False
S3,2026-05-20,155,10,0.06451612903225806,0.935483870967742,0.9565787786878757,0.023634453781512604,0.06023894825116,0.0,True
S3,2026-05-21,200,8,0.04,0.96,0.9554140835104417,0.023634453781512604,0.0558588853035472,0.0,False
S3,2026-05-22,174,12,0.06896551724137931,0.9310344827586207,0.9506380088936529,0.023634453781512604,0.05818267074430805,0.0,True
S3,2026-05-23,190,10,0.05263157894736842,0.9473684210526316,0.9517337129779843,0.023634453781512604,0.05669602293137055,0.0,False
S3,2026-05-24,171,15,0.08771929824561403,0.9122807017543859,0.943063388518186,0.023634453781512604,0.05848440762574856,0.0,True
S3,2026-05-25,173,11,0.06358381502890173,0.9364161849710982,0.9389799863712002,0.023634453781512604,0.0582823772054843,0.0,True
S3,2026-05-26,158,20,0.12658227848101267,0.8734177215189873,0.9280001975747808,0.023634453781512604,0.0598897718011729,0.0,True
S3,2026-05-27,153,21,0.13725490196078433,0.8627450980392157,0.9176089442992771,0.023634453781512604,0.06047741653518324,0.0,True
S3,2026-05-28,168,25,0.1488095238095238,0.8511904761904762,0.9020647266122023,0.023634453781512604,0.058794191085475594,0.0,True
S3,2026-05-29,152,19,0.125,0.875,0.8940598005038279,0.023634453781512604,0.06059841181245875,0.0,True
S3,2026-05-30,176,18,0.10227272727272728,0.8977272727272727,0.8869682078859195,0.023634453781512604,0.05798581320476305,0.0,True
S4,2026-04-01,208,8,0.038461538461538464,0.9615384615384616,0.9615384615384616,0.02948021722265322,0.06466518219735906,0.0,False
S4,2026-04-02,191,3,0.015706806282722512,0.9842931937172775,0.9729158276278695,0.02948021722265322,0.06619763296117323,0.0,False
S4,2026-04-03,173,3,0.017341040462427744,0.9826589595375722,0.9761635382644371,0.02948021722265322,0.06806052953215136,0.0,False
S4,2026-04-04,200,5,0.025,0.975,0.9758726536983278,0.02948021722265322,0.06536198182087397,0.0,False
S4,2026-04-05,203,6,0.029556650246305417,0.9704433497536946,0.9747867929094012,0.02948021722265322,0.06509585875631527,0.0,False
S4,2026-04-06,186,5,0.026881720430107527,0.9731182795698925,0.9745087073528165,0.02948021722265322,0.0666878738326964,0.0,False
S4,2026-04-07,167,5,0.029940119760479042,0.9700598802395209,0.9738731606223456,0.02948021722265322,0.06874747332763875,0.0,False
S4,2026-04-08,209,6,0.028708133971291867,0.9712918660287081,0.9752665041209523,0.02948021722265322,0.06458090671113235,0.0,False
S4,2026-04-09,202,7,0.034653465346534656,0.9653465346534653,0.9725598385404075,0.02948021722265322,0.06518390744824305,0.0,False
S4,2026-04-10,187,1,0.0053475935828877,0.9946524064171123,0.9742731880946277,0.02948021722265322,0.06658825476073127,0.0,False
S4,2026-04-11,174,5,0.028735632183908046,0.9712643678160919,0.9737395263540695,0.02948021722265322,0.06794950682050471,0.0,False
S4,2026-04-12,176,4,0.022727272727272728,0.9772727272727273,0.9747151517139312,0.02948021722265322,0.06773030680487345,0.0,False
S4,2026-04-13,186,3,0.016129032258064516,0.9838709677419355,0.976251250024223,0.02948021722265322,0.0666878738326964,0.0,False
S4,2026-04-14,186,9,0.04838709677419355,0.9516129032258065,0.9736159675936925,0.02948021722265322,0.0666878738326964,0.0,False
S4,2026-04-15,161,3,0.018633540372670808,0.9813664596273292,0.9750551952506382,0.02948021722265322,0.06947246850134528,0.0,False
S4,2026-04-16,169,3,0.01775147928994083,0.9822485207100592,0.9774697646872944,0.02948021722265322,0.06851443117394751,0.0,False
S4,2026-04-17,174,3,0.017241379310344827,0.9827586206896551,0.975770652440515,0.02948021722265322,0.06794950682050471,0.0,False
S4,2026-04-18,161,8,0.049689440993788817,0.9503105590062112,0.9727772511819606,0.02948021722265322,0.06947246850134528,0.0,False
S4,2026-04-19,192,10,0.052083333333333336,0.9479166666666666,0.9685835282382376,0.02948021722265322,0.06610188986277918,0.0,False
S4,2026-04-20,193,7,0.03626943005181347,0.9637305699481865,0.9657063285534164,0.02948021722265322,0.06600689184896011,0.0,False
S4,2026-04-21,169,10,0.05917159763313609,0.9408284023668639,0.9641656855735673,0.02948021722265322,0.06851443117394751,0.0,False
S4,2026-04-22,192,7,0.036458333333333336,0.9635416666666666,0.961619286579187,0.02948021722265322,0.06610188986277918,0.0,False
S4,2026-04-23,203,4,0.019704433497536946,0.9802955665024631,0.961340293120959,0.02948021722265322,0.06509585875631527,0.0,False
S4,2026-04-24,182,10,0.054945054945054944,0.945054945054945,0.9559540537445718,0.02948021722265322,0.06709452696579336,0.0,False
S4,2026-04-25,154,4,0.025974025974025976,0.974025974025974,0.9593419701759665,0.02948021722265322,0.07037128300267588,0.0,False
S4,2026-04-26,162,8,0.04938271604938271,0.9506172839506173,0.9597277726451025,0.02948021722265322,0.06934884455400961,0.0,False
S4,2026-04-27,157,6,0.03821656050955414,0.9617834394904459,0.9594496111511394,0.02948021722265322,0.06997871968269358,0.0,False
S4,2026-04-28,190,5,0.02631578947368421,0.9736842105263158,0.9641432980310611,0.02948021722265322,0.06629413093504316,0.0,False
S4,2026-04-29,156,5,0.03205128205128205,0.967948717948718,0.9647728767856398,0.02948021722265322,0.07010831522180117,0.0,False
S4,2026-04-30,198,3,0.015151515151515152,0.9848484848484849,0.9654232936922144,0.02948021722265322,0.06554274752209434,0.0,False
S4,2026-05-01,175,5,0.02857142857142857,0.9714285714285714,0.9691909546027324,0.02948021722265322,0.06783943709677218,0.0,False
S4,2026-05-02,198,4,0.020202020202020204,0.9797979797979798,0.9700155268558762,0.02948021722265322,0.06554274752209434,0.0,False
S4,2026-05-03,203,8,0.03940886699507389,0.9605911330049262,0.971440362435063,0.02948021722265322,0.06509585875631527,0.0,False
S4,2026-05-04,188,4,0.02127659574468085,0.9787234042553191,0.9738603574014737,0.02948021722265322,0.06648943158251472,0.0,False
S4,2026-05-05,183,5,0.0273224043715847,0.9726775956284153,0.9737165552732021,0.02948021722265322,0.06699161484477825,0.0,False
S4,2026-05-06,201,5,0.024875621890547265,0.9751243781094527,0.9747416495818785,0.02948021722265322,0.06527261240539475,0.0,False
